날짜,비트코인한국,바이낸스USDT(달러),달러환율,날짜_2,LSTM예측값,바이낸스달러환산,프리미엄가,재측정달러가치,재측정달러가치_예상김프,달러환율_예상김프,LSTM예측값_예상김프
2017-11-16,7592000.0,7240.14,1105.69,2017-11-16 09:00:00,1100.676513671875,8005350.396600001,-0.051634266599442924,1048.5985077636622,0.04190680769138555,0.03265676889083885,0.03346906055190094
2017-11-17,8350000.0,7876.98,1097.18,2017-11-17 09:00:00,1100.75146484375,8642464.9164,-0.03384045168005445,1060.050933225678,0.04005127062737818,0.03403557030431023,0.03345691686427196
2017-11-18,8710000.0,7680.01,1097.18,2017-11-18 09:00:00,1101.0030517578125,8426353.3718,0.03366184821411178,1134.1131066235591,0.028051619703082037,0.03403557030431023,0.03341615442094406
2017-11-19,8542000.0,7761.94,1097.18,2017-11-19 09:00:00,1101.25927734375,8516245.3292,0.003024181409111648,1100.498071358449,0.03349797201065241,0.03403557030431023,0.033374640413886714
2017-11-20,8618000.0,8057.11,1094.33,2017-11-20 09:00:00,1101.409423828125,8817137.186299998,-0.02258524304344678,1069.6142909802647,0.03850180280251839,0.034497331059703124,0.033350313482643
2017-11-21,8770000.0,8212.49,1097.04,2017-11-21 09:00:00,1101.3505859375,9009430.0296,-0.026575491325573908,1067.8856229961925,0.03878188386713197,0.03405825328878567,0.033359846475211674
2017-11-22,8994000.0,8091.09,1091.13,2017-11-22 09:00:00,1100.9300537109375,8828431.0317,0.018754064873531373,1111.5931228054562,0.03170033715546189,0.03501579927628459,0.033427981660686945
2017-11-23,8944000.0,8233.03,1086.07,2017-11-23 09:00:00,1100.164794921875,8941646.8921,0.0002631626956861588,1086.355813108904,0.03578931932723875,0.03583562714375407,0.033551969898058365
2017-11-24,9084000.0,8019.97,1083.99,2017-11-24 09:00:00,1099.10400390625,8693567.2803,0.04491053063852579,1132.6725661068556,0.028285017975772236,0.03617263148453201,0.03372384065619485
2017-11-25,8945000.0,8138.99,1083.99,2017-11-25 09:00:00,1097.7662353515625,8822583.7701,0.013875326445170533,1099.0307151133004,0.03373571500299985,0.03617263148453201,0.03394058768017849
2017-11-26,9195000.0,8700.04,1083.99,2017-11-26 09:00:00,1096.3231201171875,9430756.359600002,-0.02499866931245809,1056.8916924519885,0.04056313498040512,0.03617263148453201,0.03417440311201847
2017-11-27,9879000.0,9128.0,1085.62,2017-11-27 09:00:00,1094.6446533203125,9909539.36,-0.0030818142892969913,1082.2743207712533,0.036450608093892695,0.03590853673671085,0.03444635051413317
2017-11-28,10339000.0,9650.0,1091.69,2017-11-28 09:00:00,1092.78857421875,10534808.5,-0.018586811521063673,1071.39896373057,0.038212647771883324,0.034925067338382826,0.034747074895889796
2017-11-29,11315000.0,9896.79,1083.95,2017-11-29 09:00:00,1090.705078125,10727625.5205,0.05475344738475019,1143.2999992926998,0.026563147247427393,0.03617911233723928,0.035084645678383874
2017-11-30,12050000.0,9687.88,1082.1,2017-11-30 09:00:00,1088.6544189453125,10483254.947999999,0.14945215582102245,1243.8221778139284,0.010276411427181664,0.03647885177495047,0.03541689618079294
2017-12-01,11114000.0,9837.0,1088.13,2017-12-01 09:00:00,1086.770263671875,10703934.81,0.038309761529648156,1129.816000813256,0.028747842448685057,0.035501863229329716,0.035722169500912226
2017-12-02,11935000.0,10775.04,1088.13,2017-12-02 09:00:00,1085.0401611328125,11724644.275200002,0.017941331085408185,1107.6525005939652,0.03233880195865349,0.035501863229329716,0.03600248299401562
2017-12-03,12532000.0,10902.69,1088.13,2017-12-03 09:00:00,1083.3138427734375,11863544.069700003,0.05634538265907074,1149.4411012328148,0.025568157819072235,0.035501863229329716,0.03628218336933969
2017-12-04,12970000.0,11165.41,1083.44,2017-12-04 09:00:00,1081.8143310546875,12097051.8104,0.0721620609121898,1161.6232632747028,0.02359438787283341,0.03626174320925696,0.036525136233890726
2017-12-05,13120000.0,11571.03,1086.29,2017-12-05 09:00:00,1080.5655517578125,12569494.1787,0.04379697491987189,1133.8662158857076,0.028091621265752154,0.03579998245386409,0.03672746510106406
2017-12-06,13683000.0,11699.99,1087.6,2017-12-06 09:00:00,1079.61669921875,12724909.123999998,0.07529255153523895,1169.4881790497257,0.022320103855508533,0.03558773452770106,0.03688119943972862
2017-12-07,14645000.0,13541.01,1093.99,2017-12-07 09:00:00,1078.931396484375,14813729.5299,-0.011390077668114285,1081.5293689318596,0.03657130617252069,0.03455241830771491,0.036992233091762916
2017-12-08,18389000.0,16599.0,1093.6,2017-12-08 09:00:00,1078.3690185546875,18152666.4,0.013019222344107018,1107.8378215555153,0.032308776012269086,0.034615606621610784,0.03708335030496601
2017-12-09,23795000.0,15880.01,1093.6,2017-12-09 09:00:00,1078.0994873046875,17366378.935999997,0.37017625192282644,1498.4247491028027,-0.03097463265819375,0.034615606621610784,0.037127020113247394
2017-12-10,20259000.0,14664.01,1093.6,2017-12-10 09:00:00,1078.1900634765625,16036561.336,0.2633007522953923,1381.545702710241,-0.012037735552288958,0.034615606621610784,0.03711234484252965
2017-12-11,17769000.0,14946.26,1092.85,2017-12-11 09:00:00,1078.5860595703125,16334020.240999999,0.08785220893739698,1188.859286537234,0.019181571495428346,0.03473712260987208,0.037048185033623476
2017-12-12,17661000.0,16587.97,1088.84,2017-12-12 09:00:00,1079.2503662109375,18061645.2548,-0.022182101859935743,1064.6872402108274,0.039300090060467335,0.03538682809377572,0.03694055319636469
2017-12-13,19307000.0,16349.99,1092.89,2017-12-13 09:00:00,1080.0877685546875,17868740.5711,0.08049025185502812,1180.8569913498418,0.02047811390616766,0.034730641757164754,0.03680487616520056
2017-12-14,18943000.0,16030.34,1084.55,2017-12-14 09:00:00,1080.9814453125,17385705.246999998,0.08957328626451444,1181.696707618179,0.020342061969892883,0.03608189954663027,0.03666008147931826
2017-12-15,18356000.0,16334.98,1089.22,2017-12-15 09:00:00,1081.879638671875,17792386.9156,0.03167720481088643,1123.723445024114,0.0297349663656912,0.03532525999305666,0.03651455500769937
2017-12-16,18664000.0,17516.81,1089.22,2017-12-16 09:00:00,1082.729736328125,19079659.788200002,-0.021785492656272165,1065.4908056889353,0.03916989532286075,0.03532525999305666,0.036376821065275594
2017-12-17,20080000.0,19120.19,1089.22,2017-12-17 09:00:00,1083.3935546875,20826093.3518,-0.0358249307345736,1050.1987689452876,0.04164753126610371,0.03532525999305666,0.036269268339988336
2017-12-18,22208000.0,18860.04,1088.96,2017-12-18 09:00:00,1083.95068359375,20537829.158400003,0.08132168345148072,1177.5160604113246,0.02101941593910983,0.03536738553565391,0.03617900158047915
2017-12-19,21881000.0,18856.25,1086.07,2017-12-19 09:00:00,1084.3717041015625,20479207.4375,0.06844955141833964,1160.411004308916,0.023790799667841644,0.03583562714375407,0.03611078728303235
2017-12-20,22086000.0,17295.2,1085.67,2017-12-20 09:00:00,1084.5928955078125,18776879.784,0.1762337648249599,1277.0017114575141,0.004900619666183215,0.035900435670826736,0.036074949559931846
2017-12-21,22385000.0,16480.52,1080.56,2017-12-21 09:00:00,1084.747314453125,17808190.6912,0.2570058569207512,1358.2702487542867,-0.008266615832705243,0.0367283646041803,0.03604993039893731
2017-12-22,22638000.0,15514.03,1080.54,2017-12-22 09:00:00,1084.6456298828125,16763529.9762,0.3504315637661204,1459.1953219118436,-0.024618629172815792,0.03673160503053394,0.036066405467007234
2017-12-23,22200000.0,13326.61,1080.54,2017-12-23 09:00:00,1084.31298828125,14399935.169400001,0.5416736074739565,1665.839999819909,-0.05809947217939351,0.03673160503053394,0.03612030049760814
2017-12-24,19090000.0,13300.0,1080.54,2017-12-24 09:00:00,1083.8123779296875,14371182.0,0.3283528105064706,1435.3383458646615,-0.02075329047775029,0.03673160503053394,0.03620141004641342
2017-12-25,20523000.0,13500.0,1077.72,2017-12-25 09:00:00,1083.08984375,14549220.0,0.41059108323332794,1520.2222222222222,-0.034506287975133804,0.03718850514639635,0.03631847598627644
2017-12-26,19589000.0,13699.34,1076.56,2017-12-26 09:00:00,1082.1859130859375,14748161.4704,0.32823335568407686,1429.9229013952497,-0.019875873028984054,0.03737644987490715,0.03646493202356077
2017-12-27,19820000.0,15709.98,1076.12,2017-12-27 09:00:00,1081.119873046875,16905823.677599996,0.17237706827980537,1261.618410717264,0.007393042322412585,0.03744773925468711,0.036637653235391116
2017-12-28,21932000.0,15459.97,1075.22,2017-12-28 09:00:00,1079.867919921875,16622868.9434,0.3193871692472168,1418.6314721179926,-0.018046420778973005,0.03759355844060064,0.03684049633037936
2017-12-29,21964000.0,14199.14,1070.26,2017-12-29 09:00:00,1078.57763671875,15196771.576399999,0.44530697783924356,1546.8542461022287,-0.038821243576703274,0.03839718417630192,0.037049549715132246
2017-12-30,19565000.0,14378.99,1070.26,2017-12-30 09:00:00,1077.2840576171875,15389257.8374,0.271341360754372,1360.6658047609744,-0.008654746973489114,0.03839718417630192,0.03725913710569295
2017-12-31,19290000.0,12345.1,1070.26,2017-12-31 09:00:00,1076.0543212890625,13212466.726,0.45998475530995253,1562.5632842180298,-0.04136644263173758,0.03839718417630192,0.03745838060597681
2018-01-01,18401000.0,13715.65,1067.38,2018-01-01 09:00:00,1074.89404296875,14639810.497000001,0.25691517685770204,1341.6061214743743,-0.00556667197279806,0.038863805571225235,0.03764637042831137
2018-01-02,19278000.0,13382.16,1066.6,2018-01-02 09:00:00,1073.8033447265625,14273411.855999999,0.35062311621704256,1440.5746157570975,-0.021601677825459853,0.03899018219901701,0.037823086794703725
2018-01-03,18875000.0,14690.0,1062.88,2018-01-03 09:00:00,1072.632080078125,15613707.200000001,0.20887370041113607,1284.8876786929884,0.003622924863496857,0.03959290150079295,0.038012856636397585
2018-01-04,20263000.0,14919.51,1065.13,2018-01-04 09:00:00,1071.457763671875,15891217.686300002,0.27510681685953875,1358.1545238416006,-0.008247865929863235,0.03922835353600909,0.03820312092791345
2018-01-05,20899000.0,15059.56,1061.83,2018-01-05 09:00:00,1070.20556640625,15990692.5948,0.30694776827841275,1387.756348791067,-0.013043992613959166,0.03976302388435876,0.03840600357888746
2018-01-06,23403000.0,16960.39,1061.83,2018-01-06 09:00:00,1068.9677734375,18009050.9137,0.2995132343257838,1379.8621376041472,-0.011764962115396682,0.03976302388435876,0.038606552426701496
2018-01-07,27451000.0,17069.79,1061.83,2018-01-07 09:00:00,1067.793212890625,18125215.1157,0.5145199560264551,1608.1627249075705,-0.048754524097806035,0.03976302388435876,0.03879685627420312
2018-01-08,26924000.0,16218.85,1062.21,2018-01-08 09:00:00,1066.634765625,17227824.6585,0.5628206424028133,1660.0437145666926,-0.0571603504050083,0.039701455783639705,0.03898454942664445
2018-01-09,25859000.0,14902.54,1068.87,2018-01-09 09:00:00,1065.4970703125,15928877.9298,0.6234037396709888,1735.20755522213,-0.06933849491002045,0.03862239380787952,0.03916888032029603
2018-01-10,25200000.0,14401.0,1071.97,2018-01-10 09:00:00,1064.3837890625,15437439.97,0.6323950116710964,1749.878480661065,-0.07171549758124687,0.038120127723066194,0.039349255615371365
2018-01-11,24015000.0,14940.0,1070.14,2018-01-11 09:00:00,1063.288330078125,15987891.600000001,0.5020742322270935,1607.429718875502,-0.04863576149462165,0.038416626734423726,0.039526743323486074
2018-01-12,21300000.0,13238.76,1065.58,2018-01-12 09:00:00,1062.32958984375,14106957.8808,0.5098932158144422,1608.9120129075534,-0.04887592472688637,0.03915544394305234,0.03968207967957399
2018-01-13,19359000.0,13749.95,1065.58,2018-01-13 09:00:00,1061.7252197265625,14651671.720999999,0.32128267467616434,1407.932392481427,-0.016312941798275082,0.03915544394305234,0.03978000052232816
2018-01-14,20750000.0,14210.0,1065.58,2018-01-14 09:00:00,1061.293212890625,15141891.799999999,0.3703703786867636,1460.2392681210415,-0.02478777071321886,0.03915544394305234,0.03984999483913426
2018-01-15,21130000.0,13477.98,1056.65,2018-01-15 09:00:00,1061.062744140625,14241507.567000002,0.48369123848670403,1567.742347146976,-0.042205561231841965,0.04060229430995002,0.039887335689693715
2018-01-16,19210000.0,13500.0,1063.43,2018-01-16 09:00:00,1061.024169921875,14356305.0,0.3380880386701175,1422.962962962963,-0.018748214633201393,0.039503789776068,0.039893585535444115
2018-01-17,19107000.0,10899.99,1064.65,2018-01-17 09:00:00,1061.221923828125,11604674.353500001,0.6464916996345766,1752.9373880159524,-0.07221110578155202,0.03930612376849632,0.03986154518697679
2018-01-18,14279000.0,10972.59,1067.36,2018-01-18 09:00:00,1061.52685546875,11711703.6624,0.21920776102303652,1301.3335958055482,0.0009583357024356975,0.0388670459975789,0.039812139760759896
2018-01-19,14954000.0,10960.0,1070.18,2018-01-19 09:00:00,1061.9295654296875,11729172.8,0.27494071875213555,1364.4160583941605,-0.009262368008778554,0.038410145881716456,0.03974689216224525
2018-01-20,14879000.0,11474.98,1070.18,2018-01-20 09:00:00,1062.2525634765625,12280294.0964,0.21161593388564026,1296.6471401257345,0.0017176414269360618,0.038410145881716456,0.039694559593081935
2018-01-21,15370000.0,12799.8,1070.18,2018-01-21 09:00:00,1062.55224609375,13698089.964,0.12205424554766053,1200.8000125001952,0.017246919340833167,0.038410145881716456,0.03964600462055892
2018-01-22,16852000.0,11530.0,1067.66,2018-01-22 09:00:00,1062.965087890625,12310119.8,0.3689549958725826,1461.5784908933217,-0.025004753351453052,0.03881843960227435,0.03957911544863513
2018-01-23,14640000.0,10760.05,1069.4,2018-01-23 09:00:00,1063.483642578125,11506797.47,0.2722914467008517,1360.588473101891,-0.008642217596185914,0.038536522509508175,0.03949509853487637
2018-01-24,13968000.0,10799.14,1073.89,2018-01-24 09:00:00,1064.24755859375,11597088.4546,0.2044402398655134,1293.4363291891764,0.002237861245704048,0.03780904679311731,0.03937132785542663
2018-01-25,13139000.0,11349.96,1064.57,2018-01-25 09:00:00,1064.9412841796875,12082826.9172,0.08741109096717503,1157.6252251109256,0.024242155284270372,0.039319085473910886,0.039258929521883534
2018-01-26,13450000.0,11184.7,1066.47,2018-01-26 09:00:00,1065.5634765625,11928147.009000001,0.12758502974952712,1202.5356066769784,0.016965716085350024,0.039011244970315606,0.03915812109216871
2018-01-27,12973000.0,11089.0,1066.47,2018-01-27 09:00:00,1066.1873779296875,11826085.83,0.0969817221426339,1169.8980972134548,0.02225368837447947,0.039011244970315606,0.03905703577055358
2018-01-28,12876000.0,11499.98,1066.47,2018-01-28 09:00:00,1066.6737060546875,12264383.6706,0.049869308220204855,1119.654121137602,0.03039428358385754,0.039011244970315606,0.0389782402469154
2018-01-29,12903000.0,11879.95,1064.5,2018-01-29 09:00:00,1067.089111328125,12646206.775,0.0203059486191266,1086.11568230506,0.03582822563649349,0.03933042696614858,0.038910935737141134
2018-01-30,13351000.0,11250.11,1070.95,2018-01-30 09:00:00,1067.4307861328125,12048305.3045,0.10812264983137898,1186.7439518369154,0.019524300810911832,0.03828538946710153,0.038855577135067015
2018-01-31,12909000.0,10230.0,1073.23,2018-01-31 09:00:00,1067.84814453125,10979142.9,0.17577484122189535,1261.876832844575,0.007351172428827574,0.037915980862787246,0.03878795617740663
2018-02-01,11658000.0,10285.1,1070.12,2018-02-01 09:00:00,1068.080322265625,11006291.212,0.05921238821024932,1133.484360871552,0.028153489918308988,0.03841986716077739,0.03875033843494685
2018-02-02,11439000.0,9224.52,1071.1,2018-02-02 09:00:00,1068.1754150390625,9880383.372,0.15774859834052202,1240.064523682533,0.010885231500942477,0.038261086269449296,0.03873493137849249
2018-02-03,10061000.0,8873.03,1071.1,2018-02-03 09:00:00,1068.44091796875,9503902.433,0.05861777000841406,1133.885493456012,0.028088497888409725,0.038261086269449296,0.038691914243976167
2018-02-04,9410000.0,9199.96,1071.1,2018-02-04 09:00:00,1068.6697998046875,9854077.155999998,-0.04506532158920695,1022.8305340458003,0.04608176874714126,0.038261086269449296,0.038654830507324184
2018-02-05,9524000.0,8179.99,1089.65,2018-02-05 09:00:00,1069.0555419921875,8913326.103500001,0.068512459816791,1164.3046018393666,0.023159953865435817,0.03525559082645352,0.03859233204981999
2018-02-06,8900000.0,6939.63,1095.13,2018-02-06 09:00:00,1069.6761474609375,7599797.0019000005,0.17108391155381386,1282.4891240599281,0.0040115418456768415,0.03436771400555774,0.03849178073401263
2018-02-07,7831000.0,7655.02,1080.06,2018-02-07 09:00:00,1070.71044921875,8267880.9012,-0.05284073469618933,1022.9888360840338,0.04605612044231497,0.036809375263021166,0.03832420180033136
2018-02-08,8646000.0,7599.0,1090.24,2018-02-08 09:00:00,1071.9608154296875,8284733.76,0.0436062582655643,1137.781287011449,0.02745729628314189,0.03515999824902133,0.03812161581925058
2018-02-09,8410000.0,7789.9,1097.58,2018-02-09 09:00:00,1073.8388671875,8550038.442,-0.016378691505303022,1079.6030757776095,0.03688340672761353,0.03397076177723757,0.03781733139877533
2018-02-10,9479000.0,8683.93,1097.58,2018-02-10 09:00:00,1075.8878173828125,9531307.8894,-0.005488007522889138,1091.5564727030273,0.03494670160698482,0.03397076177723757,0.03748535778826659
2018-02-11,9929000.0,8533.99,1097.58,2018-02-11 09:00:00,1078.1876220703125,9366736.744199999,0.06002765649927788,1163.4651552204773,0.0232959621127517,0.03397076177723757,0.03711274040238727
2018-02-12,9958000.0,8063.82,1084.61,2018-02-12 09:00:00,1080.701416015625,8746099.810199998,0.13856464208042119,1234.8985964468454,0.011722221838716407,0.036072178267569366,0.03670545219498744
2018-02-13,9319000.0,8903.0,1082.61,2018-02-13 09:00:00,1083.337158203125,9638476.829999998,-0.03314598723790241,1046.7258227563743,0.04221022258386911,0.03639622090293279,0.03627840577269939
2018-02-14,10149000.0,8535.17,1085.06,2018-02-14 09:00:00,1085.897705078125,9261171.5602,0.09586567250470268,1189.0800066079528,0.019145810138731706,0.03599926867461259,0.035863542594026104
2018-02-15,9906000.0,9449.98,1070.91,2018-02-15 09:00:00,1088.360595703125,10120078.0818,-0.021153797438084987,1048.2561867855804,0.04196227098732444,0.038291870319808796,0.035464501809657684
2018-02-16,10473000.0,10000.89,1064.04,2018-02-16 09:00:00,1090.449462890625,10641346.995599998,-0.015820083272315655,1047.2067985949252,0.042132294244734025,0.039404956772282174,0.03512606079547684
2018-02-17,11357000.0,10156.07,1064.04,2018-02-17 09:00:00,1092.1187744140625,10806464.7228,0.050944993697934704,1118.2475110943506,0.030622184396529473,0.039404956772282174,0.03485559674282823
2018-02-18,11452000.0,11039.55,1064.04,2018-02-18 09:00:00,1093.0740966796875,11746522.782,-0.025073188675998392,1037.3611243211906,0.043727503364029446,0.039404956772282174,0.034700814170540994
2018-02-19,12300000.0,10375.01,1066.61,2018-02-19 09:00:00,1093.3275146484375,11066089.4161,0.11150376049779531,1185.5410259845532,0.019719200442584933,0.03898856198584019,0.034659755057319885
2018-02-20,11966000.0,11147.11,1067.41,2018-02-20 09:00:00,1092.839111328125,11898536.685100002,0.005669883338215831,1073.462090174045,0.0378783773069675,0.03885894493169478,0.03473888680683704
2018-02-21,12649000.0,11195.07,1074.91,2018-02-21 09:00:00,1091.5799560546875,12033692.6937,0.051132044166470214,1129.8723455949805,0.028738713392905596,0.037643785049081946,0.03494289680340526
2018-02-22,13542000.0,10439.02,1076.01,2018-02-22 09:00:00,1089.691162109375,11232489.9102,0.205609807644054,1297.2482091230786,0.0016202554359687482,0.037465561599632075,0.03524892168725402
2018-02-23,12823000.0,9815.55,1080.72,2018-02-23 09:00:00,1087.329833984375,10607861.195999999,0.20882049294114857,1306.396483131358,0.00013804002663395099,0.036702441193351226,0.035631507181545424
2018-02-24,11761000.0,10131.04,1080.72,2018-02-24 09:00:00,1084.72412109375,10948817.5488,0.07417992377533178,1160.8877272224765,0.02371356039321751,0.036702441193351226,0.0360536882175847
2018-02-25,12065000.0,9694.51,1080.72,2018-02-25 09:00:00,1081.9974365234375,10477050.8472,0.15156451714886732,1244.518804973124,0.010163542976915935,0.036702441193351226,0.03649546924456912
2018-02-26,11553000.0,9590.0,1076.99,2018-02-26 09:00:00,1079.3878173828125,10328334.1,0.11857342027694484,1204.6923879040667,0.01661627154898601,0.03730678070830401,0.0369182831763806
2018-02-27,11230000.0,10321.0,1070.67,2018-02-27 09:00:00,1077.0162353515625,11050385.07,0.01625417837136056,1088.0728611568647,0.03551112093998532,0.03833075543605241,0.03730253002207401
2018-02-28,11778000.0,10584.33,1081.45,2018-02-28 09:00:00,1074.98486328125,11446423.6785,0.028967678535506636,1112.7770959522238,0.03150850826612284,0.036584165631443566,0.03763165560160786
2018-03-01,11957000.0,10325.64,1085.21,2018-03-01 09:00:00,1073.3427734375,11205487.7844,0.06706644369790293,1157.9911753654012,0.02418286354183427,0.03597496547696033,0.037897709161843984
2018-03-02,11865000.0,10923.36,1082.84,2018-03-02 09:00:00,1072.0753173828125,11828251.1424,0.0031068716040589806,1086.2042448477391,0.03581387661663138,0.036358955999865994,0.03810306406192812
2018-03-03,12214000.0,11038.99,1082.84,2018-03-03 09:00:00,1071.30859375,11953459.931599999,0.021796205441007244,1106.4418030997401,0.032534960761981785,0.036358955999865994,0.03822728963521413
2018-03-04,12465000.0,11464.47,1082.84,2018-03-04 09:00:00,1070.962158203125,12414186.694799999,0.004093164252257031,1087.272241978914,0.035640838314158124,0.036358955999865994,0.0382834195790106
2018-03-05,12831000.0,11515.0,1079.59,2018-03-05 09:00:00,1071.104248046875,12431478.85,0.03213786186025658,1114.2857142857142,0.031264079935851924,0.03688552528233158,0.03826039799529701
2018-03-06,12592000.0,11455.0,1077.67,2018-03-06 09:00:00,1071.68701171875,12344709.850000001,0.02003207471093371,1099.257965953732,0.03369889552238883,0.037196606212280436,0.03816597785728282
2018-03-07,12745000.0,10716.48,1063.96,2018-03-07 09:00:00,1072.5535888671875,11401906.0608,0.11779556260488655,1189.289766789095,0.01911182451778587,0.03941791847769671,0.03802557388582009
2018-03-08,12023000.0,9910.0,1067.43,2018-03-08 09:00:00,1073.68701171875,10578231.3,0.13657942041785365,1213.2189707366297,0.015234783363131887,0.03885570450534115,0.03784193522191939
2018-03-09,11200000.0,9267.07,1074.11,2018-03-09 09:00:00,1074.9639892578125,9953852.557699999,0.12519247548387868,1208.580489841989,0.015986316149723012,0.037773402103227355,0.03763503763839052
2018-03-10,10519000.0,9230.0,1074.11,2018-03-10 09:00:00,1076.1412353515625,9914035.299999999,0.061021035501053866,1139.6533044420369,0.027153989552314906,0.037773402103227355,0.037444298675045506
2018-03-11,10418000.0,8770.22,1074.11,2018-03-11 09:00:00,1077.0352783203125,9420181.004199998,0.10592354810965121,1187.8835422600573,0.019339662868936902,0.037773402103227355,0.03729944465518456
2018-03-12,9863000.0,9533.57,1065.19,2018-03-12 09:00:00,1077.6661376953125,10155063.4283,-0.02876037460150982,1034.554736578218,0.04418219800407169,0.03921863225694819,0.0371972319879752
2018-03-13,10519000.0,9131.34,1065.03,2018-03-13 09:00:00,1077.9832763671875,9725151.0402,0.08162844530830782,1151.9667431067073,0.02515894999467208,0.03924455566777729,0.03714584876247018
2018-03-14,10213000.0,9151.92,1066.87,2018-03-14 09:00:00,1078.17578125,9763908.8904,0.04599501230921477,1115.940698782332,0.030995937166967108,0.03894643644324294,0.03711465886769674
2018-03-15,10167000.0,8184.01,1064.56,2018-03-15 09:00:00,1077.9920654296875,8712369.6856,0.1669615003601428,1242.3005348233933,0.01052295002954931,0.039320705687087704,0.037144424746982735
2018-03-16,9141000.0,8240.98,1069.77,2018-03-16 09:00:00,1077.3994140625,8815953.1746,0.036870298532948986,1109.2127392615928,0.032086010033826495,0.038476574621965964,0.03724044690242034
2018-03-17,9115000.0,8260.0,1069.77,2018-03-17 09:00:00,1076.5416259765625,8836300.2,0.03154032725144407,1103.5108958837773,0.03300983021111492,0.038476574621965964,0.0373794268583956
2018-03-18,9095000.0,7824.01,1069.77,2018-03-18 09:00:00,1075.296875,8369891.1777,0.0866330047673638,1162.4473895099827,0.023460861854257303,0.038476574621965964,0.037581103051803844
2018-03-19,8667000.0,8189.0,1070.54,2018-03-19 09:00:00,1073.8511962890625,8766652.06,-0.011367174072607233,1058.3709854683111,0.040323457976663174,0.03835181820735106,0.03781533382149435
2018-03-20,9018000.0,8595.01,1073.49,2018-03-20 09:00:00,1072.281005859375,9226657.2849,-0.02261461312120927,1049.213438960513,0.04180717572858819,0.03787385532019,0.03806973814392353
2018-03-21,9718000.0,8909.96,1071.52,2018-03-21 09:00:00,1070.8465576171875,9547200.3392,0.017890025843357638,1090.6895204916746,0.03508716634663528,0.03819303731602297,0.03830214933826895
2018-03-22,9826000.0,8884.82,1065.15,2018-03-22 09:00:00,1069.4410400390625,9463666.023,0.03828685164072798,1105.9312400251215,0.03261768286409111,0.03922511310965546,0.038529873148301585
2018-03-23,9919000.0,8720.0,1081.21,2018-03-23 09:00:00,1068.2991943359375,9428151.200000001,0.05206204160153893,1137.5,0.027502870775383603,0.03662305074768718,0.03871487649371108
2018-03-24,9779000.0,8898.04,1081.21,2018-03-24 09:00:00,1067.4017333984375,9620649.8284,0.016459404969979552,1099.0060732475915,0.033739707510552136,0.03662305074768718,0.038860284297372705
2018-03-25,9847000.0,8531.25,1081.21,2018-03-25 09:00:00,1066.719970703125,9224072.8125,0.06753276997725344,1154.2271062271063,0.02479272298346588,0.03662305074768718,0.03897074438761347
2018-03-26,9580000.0,8470.14,1084.3,2018-03-26 09:00:00,1066.40087890625,9184172.802,0.04309884042183998,1131.032072669401,0.028550812884156812,0.0361224048760507,0.03902244406100458
2018-03-27,9480000.0,8134.22,1075.59,2018-03-27 09:00:00,1066.494873046875,8749085.6898,0.08354179352159341,1165.4467176938908,0.02297490674974062,0.0375336105530584,0.03900721500648616
2018-03-28,9054000.0,7795.51,1075.13,2018-03-28 09:00:00,1067.0535888671875,8381186.666300001,0.08027661958721444,1161.437802016802,0.023624436550217426,0.037608140359191966,0.0389166911330695
2018-03-29,8651000.0,7949.3,1064.56,2018-03-29 09:00:00,1068.1614990234375,8462506.808,0.022273919097093975,1088.2719233140024,0.03547886862698532,0.039320705687087704,0.038737186069680934
2018-03-30,8730000.0,7090.16,1063.08,2018-03-30 09:00:00,1069.306396484375,7537407.292799999,0.1582232007469211,1231.2839202500368,0.012307876439116072,0.03956049723725663,0.03855168827444941
2018-03-31,7911000.0,6840.24,1063.08,2018-03-31 09:00:00,1070.5753173828125,7271722.339199999,0.08791282601012118,1156.5383670748395,0.02441824945540999,0.03956049723725663,0.03834609603845068
2018-04-01,7602000.0,6922.0,1063.08,2018-04-01 09:00:00,1071.748291015625,7358639.76,0.03307136209097439,1098.237503611673,0.033864232175693815,0.03956049723725663,0.0381560493048565
2018-04-02,7688000.0,6813.01,1060.56,2018-04-02 09:00:00,1072.6787109375,7225605.8856,0.06399381888811728,1128.4292845599816,0.028972520043291233,0.039968790957814526,0.03800530144311701
2018-04-03,7486000.0,7063.97,1057.16,2018-04-03 09:00:00,1073.218994140625,7467746.525200001,0.002444308298146236,1059.7440249604683,0.04010099630891484,0.04051966343793234,0.03791776404662539
2018-04-04,7713000.0,7405.21,1054.94,2018-04-04 09:00:00,1073.4901123046875,7812052.2374,-0.012679413090172398,1041.5639799546534,0.04304655115626979,0.040879350763185746,0.03787383712443654
2018-04-05,8091000.0,6796.1,1058.28,2018-04-05 09:00:00,1073.2425537109375,7192176.708000001,0.12497235934153572,1190.5357484439605,0.018909948928257314,0.040338199562128835,0.03791394689399935
2018-04-06,7492000.0,6770.0,1062.63,2018-04-06 09:00:00,1072.4384765625,7194005.100000001,0.04142267010625278,1106.6469719350073,0.03250171903694457,0.03963340683021338,0.038044224533106935
2018-04-07,7408000.0,6601.39,1062.63,2018-04-07 09:00:00,1071.2625732421875,7014835.055700001,0.056047639207215116,1122.187902850763,0.02998375693197336,0.03963340683021338,0.03823474593853027
