state,enter_price,enter_time,exit_price,ror,fiat_money,bin btc price (usdt),up btc price (krw),exchage rate(usd),unofficial exchange rate,kimch premium,pred premium(un_official)
True,6385000.0,2020-03-18,5312.64,1.2226685196629739,2671569.6975183,5312.64,6385000.0,1239.76,1201.8506806408866,-0.030577950054134106,0.0170766887042321
False,5393.26,2020-03-19,6774000.0,1.0392842143457537,2776520.214155229,5393.26,6774000.0,1256.5,1256.0121336631275,-0.00038827404446672986,0.0083013787180125
True,6747000.0,2020-03-20,6162.05,1.0392842143457537,2776520.214155229,6162.05,6747000.0,1258.36,1094.927824344171,-0.12987712233051651,0.0344004707717183
False,6204.57,2020-03-21,7675000.0,1.1234362099142337,3119243.3461408066,6204.57,7675000.0,1258.36,1236.9914434038137,-0.016981274513005906,0.0113831360170422
True,7788000.0,2020-03-22,6187.04,1.1234362099142337,3119243.3461408066,6187.04,7788000.0,1258.36,1258.7602472264605,0.0003180705254939298,0.0078561257373423
False,5816.05,2020-03-23,7740000.0,1.0513564770842518,3279436.695567092,5816.05,7740000.0,1254.85,1330.8001134790793,0.060525252802390295,-0.0038158683185212
True,7379000.0,2020-03-24,6465.25,1.0513564770842518,3279436.695567092,6465.25,7379000.0,1273.0,1141.3325084103476,-0.10343086534929491,0.0268819227127128
False,6744.69,2020-03-25,8047000.0,1.0397687727443814,3409855.8682426848,6744.69,8047000.0,1234.21,1193.086709693107,-0.03331952447872988,0.0184966388253156
True,8276000.0,2020-03-27,6737.27,1.0397687727443814,3409855.8682426848,6737.27,8276000.0,1213.4,1228.390727995167,0.012354316791797437,0.0127766352605565
False,6359.11,2020-03-28,8281000.0,1.054337232843894,3595138.000519506,6359.11,8281000.0,1213.4,1302.226254931901,0.07320442964554208,0.0008137058945434
True,7218000.0,2020-03-31,6394.45,1.054337232843894,3595138.000519506,6394.45,7218000.0,1224.71,1128.7913737694407,-0.0783194603053452,0.0289138538724563
False,6412.14,2020-04-01,7794000.0,1.0716352729036889,3852676.6923131435,6412.14,7794000.0,1218.8,1215.5068354714651,-0.0027019728655520714,0.0148641005041163
True,7799000.0,2020-04-02,6643.36,1.0716352729036889,3852676.6923131435,6643.36,7799000.0,1236.7,1173.9541436863276,-0.05073652164120046,0.0215965223803663
False,6732.97,2020-04-04,8160000.0,1.0273396631699354,3958007.5753836455,6732.97,8160000.0,1227.85,1211.9465852365302,-0.01295224560285857,0.0154409369384571
True,8149000.0,2020-04-05,6857.41,1.0273396631699354,3958007.5753836455,6857.41,8149000.0,1227.85,1188.349537215946,-0.03217043025129618,0.0192641617521508
False,6772.78,2020-04-06,8248000.0,1.019794712295322,4036355.196601069,6772.78,8248000.0,1236.42,1217.8160223719065,-0.015046648896081871,0.0144899629997334
True,8198000.0,2020-04-07,7329.9,1.019794712295322,4036355.196601069,7329.9,8198000.0,1224.64,1118.432720773817,-0.0867253063971315,0.0305921764802149
False,7197.32,2020-04-08,8777000.0,1.0850930599876238,4379821.011476801,7197.32,8777000.0,1215.43,1219.4816959646091,0.003333549414288761,0.0142200883694161
True,8652000.0,2020-04-09,7360.26,1.0850930599876238,4379821.011476801,7360.26,8652000.0,1216.26,1175.5019523766823,-0.03351096609550397,0.0213457443768358
False,7283.54,2020-04-10,8821000.0,1.0253941699369458,4491042.930535648,7283.54,8821000.0,1211.11,1211.0869165268537,-1.9059765955398156e-05,0.0155802215955686
True,8413000.0,2020-04-12,6876.84,1.0253941699369458,4491042.930535648,6876.84,8413000.0,1211.11,1223.3816694877298,0.010132580432603122,0.0135882095202763
False,6621.25,2020-04-16,8375000.0,1.0292506720371768,4622408.954401627,6621.25,8375000.0,1224.72,1264.8669057957336,0.032780477003505615,0.0068667168693163
True,8107000.0,2020-04-17,7101.99,1.0292506720371768,4622408.954401627,7101.99,8107000.0,1228.98,1141.511041271531,-0.07117199525498297,0.0268529965832944
False,7026.78,2020-04-18,8557000.0,1.0621773852295047,4909818.256647769,7026.78,8557000.0,1228.98,1217.7697323667455,-0.00912160298235487,0.0144974629673651
True,8519000.0,2020-04-19,7248.6,1.0621773852295047,4909818.256647769,7248.6,8519000.0,1228.98,1175.2614297933392,-0.043709881533190775,0.0213847141627213
False,7121.4,2020-04-20,8712000.0,1.0364524156243176,5088792.992378957,7121.4,8712000.0,1216.26,1223.3549582947176,0.0058334223724509915,0.013592537302965
True,8387000.0,2020-04-22,6841.36,1.0364524156243176,5088792.992378957,6841.36,8387000.0,1233.53,1225.9258393068046,-0.006164552700943959,0.0131759997737838
False,9539.1,2020-05-10,11881000.0,1.0111463300280026,5145514.3585161995,9539.1,11881000.0,1220.11,1245.505341174744,0.020813976751886454,0.0100037030815887
True,10441000.0,2020-05-13,8810.99,1.0111463300280026,5145514.3585161995,8810.99,10441000.0,1226.84,1184.9973725994469,-0.03410601822613635,0.0198072838804019
False,9315.96,2020-05-16,11777000.0,1.0615309134786164,5462122.557313038,9315.96,11777000.0,1227.53,1264.1745992898211,0.029852304456771783,0.0069788852816439
True,11314000.0,2020-05-17,9380.81,1.0615309134786164,5462122.557313038,9380.81,11314000.0,1227.53,1206.0792191719052,-0.01747475078254268,0.0163915753195686
False,9511.43,2020-05-21,11727000.0,1.0172072374783798,5556110.597292739,9511.43,11727000.0,1227.4,1232.9376339835335,0.004511678331052149,0.0120399395609465
True,11089000.0,2020-05-23,9170.0,1.0172072374783798,5556110.597292739,9170.0,11089000.0,1233.27,1209.2693565976008,-0.019460980484726886,0.0158747050502716
False,8718.14,2020-05-25,11140000.0,1.0516995779288285,5843359.170098664,8718.14,11140000.0,1240.56,1277.7954930753579,0.03001506825575384,0.0047720101225086
True,10663000.0,2020-05-26,8900.35,1.0516995779288285,5843359.170098664,8900.35,10663000.0,1240.95,1198.042773598791,-0.034576112173100526,0.0176936508208019
False,8841.0,2020-05-27,10821000.0,1.0170621168177834,5943059.246867154,8841.0,10821000.0,1230.99,1223.9565659993214,-0.00571364024133314,0.0134950640299376
True,10724000.0,2020-05-28,9204.07,1.0170621168177834,5943059.246867154,9204.07,10724000.0,1238.26,1165.1367275563964,-0.0590532460417067,0.0230251317602857
False,9426.6,2020-05-30,11579000.0,1.0495108958620258,6237305.434340644,9426.6,11579000.0,1238.03,1228.3325907538242,-0.007832935588132472,0.0127860547330053
True,11397000.0,2020-05-31,9697.72,1.0495108958620258,6237305.434340644,9697.72,11397000.0,1238.03,1175.2246919894574,-0.05073003724509306,0.021390666470115
False,9448.27,2020-06-01,11583000.0,1.038516533429898,6477544.81761491,9448.27,11583000.0,1231.47,1225.9387168232915,-0.004491610170534899,0.0131739133415941
True,11432000.0,2020-06-02,10202.71,1.038516533429898,6477544.81761491,10202.71,11432000.0,1223.05,1120.4866158108973,-0.08385870094362669,0.0302594016999272
False,9518.02,2020-06-03,12111000.0,1.1307568997311672,7324528.495835925,9518.02,12111000.0,1220.12,1272.4285092907978,0.042871610407827054,0.0056415759072594
True,11520000.0,2020-06-04,9666.32,1.1307568997311672,7324528.495835925,9666.32,11520000.0,1215.95,1191.7668771569738,-0.01988825432215635,0.0187104798319391
False,9621.17,2020-06-06,11785000.0,1.0236700941739258,7497900.775111965,9621.17,11785000.0,1216.54,1224.9030003627417,0.006874414620761993,0.013341721487277
True,11601000.0,2020-06-07,9666.85,1.0236700941739258,7497900.775111965,9666.85,11601000.0,1216.54,1200.0806881248802,-0.013529610103341971,0.0173634652239622
False,9278.88,2020-06-12,11732000.0,1.0494390108447935,7868589.572845912,9278.88,11732000.0,1206.2,1264.3767351232045,0.0482314169484368,0.0069461349675684
True,11090000.0,2020-06-13,9464.96,1.0494390108447935,7868589.572845912,9464.96,11090000.0,1206.2,1171.6901075123403,-0.028610423219747605,0.0219633445045548
False,9473.34,2020-06-14,11374000.0,1.0208730668113888,8032831.168711321,9473.34,11374000.0,1206.2,1200.6325118701534,-0.004615725526319503,0.017274058013625
True,11382000.0,2020-06-15,9342.1,1.0208730668113888,8032831.168711321,9342.1,11382000.0,1203.61,1218.3556159749949,0.012251157746275831,0.0144025373331484
False,9298.33,2020-06-25,11506000.0,1.011851871956055,8128035.2551674945,9298.33,11506000.0,1206.2,1237.4265056198265,0.025888331636400697,0.0113126466635303
True,11232000.0,2020-06-26,9249.49,1.011851871956055,8128035.2551674945,9249.49,11232000.0,1202.36,1214.3372229171555,0.009961428288661978,0.0150536026713426
False,11071.36,2020-08-03,13922000.0,1.0314568973256708,8383718.025648732,11071.36,13922000.0,1194.1,1257.4787559974563,0.05307658989821329,0.0080637546348631
True,13030000.0,2020-08-04,11219.68,1.0314568973256708,8383718.025648732,11219.68,13030000.0,1192.7,1161.3521954280336,-0.026283059086079086,0.0236383066425319
False,11191.99,2020-08-05,13273000.0,1.0170930169024428,8527021.05956646,11191.99,13273000.0,1193.32,1185.9374427604027,-0.006186569603792158,0.0196549724742106
True,13322000.0,2020-08-06,11744.91,1.0170930169024428,8527021.05956646,11744.91,13322000.0,1186.24,1134.2785938759855,-0.04380345134543984,0.0280248072403843
False,11762.47,2020-08-07,13843000.0,1.0333941465155774,8811773.650171036,11762.47,13843000.0,1184.0,1176.8786657904334,-0.0060146403797013415,0.0211226874554698
True,13883000.0,2020-08-08,11594.36,1.0333941465155774,8811773.650171036,11594.36,13883000.0,1184.0,1197.3925253312816,0.011311254502771817,0.017799004901924
False,11392.09,2020-08-12,13994000.0,1.0217798241114588,9003692.530381748,11392.09,13994000.0,1186.12,1228.396194201415,0.035642425894020224,0.0127757496186175
True,13619000.0,2020-08-13,11564.34,1.0217798241114588,9003692.530381748,11564.34,13619000.0,1183.74,1177.6720504585649,-0.005126083043096696,0.0209941422261107
False,11531.23,2020-08-22,13951000.0,1.023295342907962,9213436.635314848,11531.23,13951000.0,1185.36,1209.8449168041918,0.020656101778524505,0.0157814520271946
True,13781000.0,2020-08-23,11663.51,1.023295342907962,9213436.635314848,11663.51,13781000.0,1185.36,1181.5482646304586,-0.0032156774056331106,0.0203661128983639
False,11318.42,2020-08-26,13876000.0,1.0335977499727285,9522987.375777733,11318.42,13876000.0,1187.48,1225.966168422801,0.03240995083942555,0.0131694655972691
True,13473000.0,2020-08-27,11461.42,1.0335977499727285,9522987.375777733,11461.42,13473000.0,1184.79,1175.5087938492786,-0.007833629715579327,0.0213446359124309
False,11330.38,2020-08-28,13561000.0,1.014374625315678,9659876.751190469,11330.38,13561000.0,1187.56,1196.870713956637,0.007840205089963526,0.0178835494684252
True,13401000.0,2020-08-29,11526.9,1.014374625315678,9659876.751190469,11526.9,13401000.0,1187.56,1162.5849100799,-0.021030592071221488,0.0234385805903109
False,11465.84,2020-08-30,13546000.0,1.012454783255599,9780188.422402347,11465.84,13546000.0,1187.56,1181.4223816135582,-0.005168259613360093,0.0203865086306359
True,13470000.0,2020-08-31,11711.17,1.012454783255599,9780188.422402347,11711.17,13470000.0,1180.51,1150.1839696631505,-0.025688922869649078,0.0254477972971251
False,11649.51,2020-09-01,13671000.0,1.0165488422648747,9942039.217925437,11649.51,13671000.0,1188.07,1173.5257534437071,-0.012241910456701088,0.0216659307319577
True,13733000.0,2020-09-02,11921.97,1.0165488422648747,9942039.217925437,11921.97,13733000.0,1185.58,1151.9069415541226,-0.028402181586968056,0.0251686391210212
False,11388.54,2020-09-03,13972000.0,1.0611927992732593,10550420.428154819,11388.54,13972000.0,1189.63,1226.8473395184983,0.03128480243310805,0.0130266970952412
True,12301000.0,2020-09-05,10446.25,1.0611927992732593,10550420.428154819,10446.25,12301000.0,1191.73,1177.5517530214192,-0.011897197333776033,0.0210136329753907
False,10166.69,2020-09-06,12630000.0,1.0515302835883682,11094086.58479415,10166.69,12630000.0,1191.73,1242.2922308047162,0.0424275891390804,0.0105242954575974
True,12353000.0,2020-09-08,10373.45,1.0515302835883682,11094086.58479415,10373.45,12353000.0,1187.77,1190.8285093194645,0.002575001321353909,0.0188625154254425
False,10126.66,2020-09-09,12388000.0,1.0240072354375818,11360424.933400221,10126.66,12388000.0,1190.23,1223.3056111294345,0.027789260167727647,0.013600532595708
True,12130000.0,2020-09-10,10219.29,1.0240072354375818,11360424.933400221,10219.29,12130000.0,1184.92,1186.97091480915,0.0017308466471577244,0.0194875279710854
False,10417.22,2020-09-22,12828000.0,1.0341931956477475,11748874.165789524,10417.22,12828000.0,1164.84,1231.4225868321876,0.05716028538871232,0.0122854094967575
True,12290000.0,2020-09-23,10529.61,1.0341931956477475,11748874.165789524,10529.61,12290000.0,1163.65,1167.1847295388907,0.0030376226003443474,0.0226933117804673
False,10241.46,2020-09-24,12346000.0,1.029664539962119,12097399.112990495,10241.46,12346000.0,1170.78,1205.492185684463,0.029648768927093894,0.0164866872587272
True,11943000.0,2020-09-25,10736.33,1.029664539962119,12097399.112990495,10736.33,11943000.0,1169.6,1112.391291996427,-0.04891305403862234,0.0315710167314078
False,10686.57,2020-09-26,12495000.0,1.0479678712477218,12677685.596074728,10686.57,12495000.0,1169.6,1169.224550066111,-0.0003210071254179381,0.0223628173708128
True,12456000.0,2020-09-27,10728.59,1.0479678712477218,12677685.596074728,10728.59,12456000.0,1169.6,1161.0099742836665,-0.007344413232159397,0.0236937537632808
False,10619.13,2020-10-02,12562000.0,1.0158915778707172,12879154.023945218,10619.13,12562000.0,1162.93,1182.959432646554,0.01722324873083836,0.0201374735969259
True,12440000.0,2020-10-03,10570.4,1.0158915778707172,12879154.023945218,10570.4,12440000.0,1162.93,1176.8712631499282,0.011988050140531392,0.0211238868410388
False,17149.47,2020-11-27,20840000.0,1.0289753758442084,13252332.35234448,17149.47,20840000.0,1106.07,1215.1979040751696,0.09866274654874418,0.0149141539760173
True,19226000.0,2020-11-28,17139.53,1.0289753758442084,13252332.35234448,17139.53,19226000.0,1106.07,1121.7343766135946,0.014162192821064234,0.0300572378505226
False,22719.88,2020-12-22,25890000.0,1.0115635552030027,13405576.429069353,22719.88,25890000.0,1104.31,1139.5306665352107,0.03189382196594304,0.0271738595075766
True,25387000.0,2020-12-23,23810.79,1.0115635552030027,13405576.429069353,23810.79,25387000.0,1109.94,1066.1972996276056,-0.039409968441892596,0.0390554282439832
False,23232.39,2020-12-24,26776000.0,1.0760369546291362,14424895.635783916,23232.39,26776000.0,1106.87,1152.528861645315,0.04125042836585613,0.0250678748083535
True,26380000.0,2020-12-25,23728.99,1.0760369546291362,14424895.635783916,23728.99,26380000.0,1102.66,1111.7203049940179,0.008216771256795097,0.0316797309296854
False,31989.75,2021-01-05,37537000.0,1.0501447409971745,15148228.291351572,31989.75,37537000.0,1086.69,1173.4071069639494,0.07979930519646761,0.0216851539909463
True,36478000.0,2021-01-06,33949.53,1.0501447409971745,15148228.291351572,33949.53,36478000.0,1087.4,1074.4773197154718,-0.011884017182755335,0.0377138884789161
False,40586.96,2021-01-09,44698000.0,1.0188502861232844,15433776.72890438,40586.96,44698000.0,1094.35,1101.2896753045807,0.0063413672998406945,0.0333697152962181
True,38496000.0,2021-01-14,37371.38,1.0188502861232844,15433776.72890438,37371.38,38496000.0,1098.11,1030.0930819252594,-0.06193998604396689,0.0449050811699847
False,39145.21,2021-01-15,41380000.0,1.0202631292387685,15746513.341404468,39145.21,41380000.0,1096.04,1057.0897435471672,-0.03553725817746867,0.0405310464809959
True,40070000.0,2021-01-18,35824.99,1.0202631292387685,15746513.341404468,35824.99,40070000.0,1104.26,1118.4929849247692,0.01288916099901205,0.0305824124030686
False,30851.99,2021-01-22,39253000.0,1.1313028730533832,17814075.783704303,30851.99,39253000.0,1099.97,1272.3004253534373,0.15666829582028363,0.0056623282355644
True,34525000.0,2021-01-23,32950.0,1.1313028730533832,17814075.783704303,32950.0,34525000.0,1099.97,1047.7996965098635,-0.04742884214127341,0.042036232143305
False,32078.0,2021-01-24,36345000.0,1.0763149542887867,19173556.162834678,32078.0,36345000.0,1099.97,1133.0195149323524,0.03004583300667507,0.0282288048698971
True,35494000.0,2021-01-25,32259.45,1.0763149542887867,19173556.162834678,32259.45,35494000.0,1105.54,1100.2667435433648,-0.004769846822941903,0.0335354520480687
False,30362.19,2021-01-28,35929000.0,1.0707426091982437,20529943.55340267,30362.19,35929000.0,1108.42,1183.3467875670365,0.06759783075642489,0.0200747138422988
True,34293000.0,2021-01-29,33368.18,1.0707426091982437,20529943.55340267,33368.18,34293000.0,1113.24,1027.7156260844913,-0.07682474032150177,0.045290279698036
False,34246.28,2021-01-30,36631000.0,1.036371240971157,21276643.077507727,34246.28,36631000.0,1113.24,1069.6344245272771,-0.03916996826625241,0.0384985407387018
True,37523000.0,2021-01-31,34262.89,1.036371240971157,21276643.077507727,34262.89,37523000.0,1113.24,1095.1498837371862,-0.016249969694597466,0.0343644924162584
False,33092.97,2021-02-01,37039000.0,1.0175848750948462,21650790.188463323,33092.97,37039000.0,1118.43,1119.2407330016013,0.0007248848847054568,0.0304612612743663
True,36408000.0,2021-02-02,33517.09,1.0175848750948462,21650790.188463323,33517.09,36408000.0,1117.44,1086.2518195941236,-0.027910384813391698,0.0358061684935337
False,51552.61,2021-02-19,57458000.0,1.0208820578887312,22102903.242515586,51552.61,57458000.0,1107.08,1114.550747285152,0.006748154862477929,0.0312211389400538
True,57852000.0,2021-02-20,55906.0,1.0208820578887312,22102903.242515586,55906.0,57852000.0,1107.08,1034.8084284334418,-0.06528125480232516,0.0441410945154031
False,55841.19,2021-02-21,63649000.0,1.0949763125058185,24202155.488162614,55841.19,63649000.0,1107.08,1139.8216979258502,0.02957482560054392,0.0271267062181784
True,64260000.0,2021-02-22,57412.35,1.0949763125058185,24202155.488162614,57412.35,64260000.0,1106.02,1119.2713762805388,0.011981136218638833,0.0304562964099348
False,54087.67,2021-02-23,65416000.0,1.074255647211227,25999302.20784288,54087.67,65416000.0,1112.58,1209.4438529150916,0.08706237116889715,0.0158464329269812
True,55106000.0,2021-02-25,49676.21,1.074255647211227,25999302.20784288,49676.21,55106000.0,1107.54,1109.3036284370326,0.0015923835139430853,0.0320712840498587
False,47073.73,2021-02-26,56501000.0,1.076684249683902,27993039.189956326,47073.73,56501000.0,1119.47,1200.266050725107,0.07217348452848849,0.0173334325312246
True,51798000.0,2021-03-02,49595.76,1.076684249683902,27993039.189956326,49595.76,51798000.0,1113.53,1044.4037958083513,-0.06207843901075727,0.0425864404496802
False,48436.61,2021-03-03,56438000.0,1.1106452135127391,31090334.987999517,48436.61,56438000.0,1125.29,1165.1930223853403,0.03546021237666763,0.0230160107979216
True,56007000.0,2021-03-04,50349.37,1.1106452135127391,31090334.987999517,50349.37,56007000.0,1127.05,1112.3674437237248,-0.01302742227609699,0.0315748806599754
False,48374.09,2021-03-05,57933000.0,1.071914237963599,33326172.736694522,48374.09,57933000.0,1131.03,1197.6039239187758,0.05886132456148441,0.0177647538242222
True,56410000.0,2021-03-06,48746.81,1.071914237963599,33326172.736694522,48746.81,56410000.0,1131.03,1157.2039278057375,0.02314167423122071,0.0243104144287926
False,58976.08,2021-03-15,70615000.0,1.0299698080804403,34324951.73766886,58976.08,70615000.0,1136.5,1197.349840816819,0.05354143494660746,0.0178059207032018
True,64490000.0,2021-03-17,56900.74,1.0299698080804403,34324951.73766886,56900.74,64490000.0,1129.93,1133.3771757625648,0.0030507870067746357,0.0281708561909029
False,57641.0,2021-03-19,68494000.0,1.043622914668657,35822306.17832696,57641.0,68494000.0,1128.25,1188.2861157856387,0.05321171352593734,0.0192744373758584
True,63334000.0,2021-03-27,55025.59,1.043622914668657,35822306.17832696,55025.59,63334000.0,1135.24,1150.9917476577718,0.013875257793745543,0.0253169200420422
False,55817.14,2021-03-28,65660000.0,1.0175240992496435,36450059.827147074,55817.14,65660000.0,1135.24,1176.3411740551378,0.036204832506904205,0.0212097725746654
True,59850000.0,2021-04-27,54001.38,1.0175240992496435,36450059.827147074,54001.38,59850000.0,1110.44,1108.3050099830784,-0.001922652297217109,0.0322330815276296
False,55011.97,2021-04-28,64198000.0,1.04854103316586,38219383.3901142,55011.97,64198000.0,1113.43,1166.982385833483,0.04809676929262108,0.022726095774242
True,63816000.0,2021-05-01,57697.25,1.04854103316586,38219383.3901142,57697.25,63816000.0,1107.81,1106.0492484477163,-0.0015893984999987287,0.0325985629839647
False,57797.35,2021-05-02,67956000.0,1.0585587950149304,40457464.42765294,57797.35,67956000.0,1107.81,1175.7632486610544,0.06134016542643095,0.0213034088085365
True,42585000.0,2021-05-25,38810.99,1.0585587950149304,40457464.42765294,38810.99,42585000.0,1123.6,1097.2407557756192,-0.023459633521164647,0.0340257265734876
False,38324.72,2021-05-26,46932000.0,1.112622730865375,45013894.55538398,38324.72,46932000.0,1122.54,1224.588203123206,0.09090830003670791,0.0133927253508291
True,43744000.0,2021-06-04,39246.78,1.112622730865375,45013894.55538398,39246.78,43744000.0,1116.64,1114.5882541191913,-0.0018374282497569672,0.0312150620333807
False,36829.15,2021-06-05,45429000.0,1.1034900196468318,49672383.38730109,36829.15,45429000.0,1116.64,1233.5066109318298,0.10465916582947932,0.0119477531660531
True,38495000.0,2021-06-10,37388.05,1.1034900196468318,49672383.38730109,37388.05,38495000.0,1117.03,1029.6070535906526,-0.07826374082105891,0.0449838281211883
False,36677.83,2021-06-11,43282000.0,1.1431680221237068,56783880.271031454,36677.83,43282000.0,1112.56,1180.0589075198832,0.060669903214103815,0.020607420499918
True,41430000.0,2021-06-14,39020.56,1.1431680221237068,56783880.271031454,39020.56,41430000.0,1116.55,1061.7479605623291,-0.049081581154154175,0.039776316022152
False,40516.28,2021-06-15,44746000.0,1.037528235711785,58914879.11447249,40516.28,44746000.0,1117.33,1104.3955664241635,-0.011576198236722068,0.0328664947244473
True,37397000.0,2021-06-23,32509.56,1.037528235711785,58914879.11447249,32509.56,37397000.0,1133.73,1150.3385465690708,0.014649472598476487,0.0254227525431447
False,31576.09,2021-06-26,40100000.0,1.1014110366617391,64889498.0802722,31576.09,40100000.0,1131.87,1269.9482424834741,0.12199125560662805,0.0060434320035842
True,37152000.0,2021-06-27,32283.65,1.1014110366617391,64889498.0802722,32283.65,37152000.0,1131.87,1150.7992435799545,0.016723867210858723,0.0253481098063893
False,35045.0,2021-07-01,41528000.0,1.0273699743143514,66665521.9760004,35045.0,41528000.0,1130.63,1184.9907262091597,0.04808003167186392,0.0198083607373141
True,39440000.0,2021-07-04,34669.12,1.0273699743143514,66665521.9760004,34669.12,39440000.0,1134.51,1137.6117997803233,0.002734043578569656,0.0274847568276591
False,33690.15,2021-07-06,40915000.0,1.0651426964404365,71008293.83712624,33690.15,40915000.0,1130.59,1214.449920822555,0.07417359150758007,0.0150353432082098
True,39509000.0,2021-07-07,34220.02,1.0651426964404365,71008293.83712624,34220.02,39509000.0,1136.93,1154.5580627948202,0.015504967583597873,0.0247391009642694
False,33862.11,2021-07-08,39814000.0,1.0161354334542974,72154043.43703838,33862.11,39814000.0,1141.65,1175.768432622775,0.029885194781916535,0.0213025688962278
True,39069000.0,2021-07-10,33815.81,1.0161354334542974,72154043.43703838,33815.81,39069000.0,1146.81,1155.3471586219582,0.007444265939395622,0.0246112506185794
False,33502.87,2021-07-11,39801000.0,1.0260214144403514,74031593.70486067,33502.87,39801000.0,1146.81,1187.9877753756618,0.03590636232301936,0.0193227748822006
True,39633000.0,2021-07-12,34259.0,1.0260214144403514,74031593.70486067,34259.0,39633000.0,1145.31,1156.8638897807875,0.010088002183502809,0.0243655078376569
False,33086.94,2021-07-13,40194000.0,1.0478263340654477,77572253.43678683,33086.94,40194000.0,1147.18,1214.79955535326,0.05894415466906677,0.0149786949608379
True,35339000.0,2021-07-22,32144.51,1.0478263340654477,77572253.43678683,32144.51,35339000.0,1149.48,1099.3790230431262,-0.04358577526957741,0.0336792816932504
False,32287.58,2021-07-23,38012000.0,1.0687084231796977,82902120.65292434,32287.58,38012000.0,1150.86,1177.2947988049893,0.022969604300253188,0.0210552650361206
True,37922000.0,2021-07-24,33634.1,1.0687084231796977,82902120.65292434,33634.1,37922000.0,1150.86,1127.486687617626,-0.020309431540216694,0.0291252408419344
False,34261.51,2021-07-25,39113000.0,1.0104635434394331,83769570.59359734,34261.51,39113000.0,1150.86,1141.6017566067578,-0.008044630444399847,0.026838298765147
True,40076000.0,2021-07-26,35381.02,1.0104635434394331,83769570.59359734,35381.02,40076000.0,1152.12,1132.6977006315817,-0.016857878839372842,0.0282809456469567
False,40018.49,2021-07-30,46350000.0,1.0203633140372848,85475396.66636325,40018.49,46350000.0,1143.3,1158.2146152940802,0.013045233354395558,0.024146661510167
True,45936000.0,2021-07-31,42206.36,1.0203633140372848,85475396.66636325,42206.36,45936000.0,1143.3,1088.3667769502038,-0.04804795158733155,0.035463500315861
False,41461.84,2021-08-01,48570000.0,1.0740045709404276,91800966.72262032,41461.84,48570000.0,1143.3,1171.4386047507783,0.024611742106864565,0.0220040933133837
True,44950000.0,2021-08-05,39723.17,1.0740045709404276,91800966.72262032,39723.17,44950000.0,1144.94,1131.5813919181173,-0.011667518020055834,0.0284618114556518
False,43794.36,2021-08-09,50956000.0,1.026047023818059,94192108.68936525,43794.36,50956000.0,1145.93,1163.528819692764,0.015357674284436351,0.0232856471110622
True,50790000.0,2021-08-10,46248.87,1.026047023818059,94192108.68936525,46248.87,50790000.0,1147.07,1098.188993590546,-0.04261379550459343,0.0338720918332375
False,45585.0,2021-08-11,52862000.0,1.0536693042816567,99247333.63154568,45585.0,52862000.0,1152.9,1159.6358451244928,0.005842523310341408,0.023916391980315
True,52335000.0,2021-08-12,45510.67,1.0536693042816567,99247333.63154568,45510.67,52335000.0,1154.16,1149.9501106004373,-0.003647578671555851,0.0254856874506177
False,44400.06,2021-08-13,52585000.0,1.0277096372392212,101997441.24343576,44400.06,52585000.0,1163.16,1184.3452463802978,0.018213527270794838,0.0199129422297233
True,52078000.0,2021-08-14,47799.99,1.0277096372392212,101997441.24343576,47799.99,52078000.0,1163.16,1089.4981358782711,-0.06332908982575824,0.0352801960515646
False,47068.5,2021-08-15,55145000.0,1.0730785746692755,109451268.86941922,47068.5,55145000.0,1163.16,1171.5903417359805,0.007247791994205777,0.0219795086871001
True,54817000.0,2021-08-16,46973.82,1.0730785746692755,109451268.86941922,46973.82,54817000.0,1162.37,1166.9691755961087,0.003956722554873782,0.0227282361143083
False,45901.3,2021-08-17,54638000.0,1.0178920079075229,111409571.83751927,45901.3,54638000.0,1165.45,1190.3366571317151,0.021353689245969365,0.0189422059650063
True,52674000.0,2021-08-19,44699.37,1.0178920079075229,111409571.83751927,44699.37,52674000.0,1170.28,1178.4058701498477,0.006943526463622174,0.0208752477927882
False,47674.01,2021-08-25,57627000.0,1.023636749152507,114042931.9402309,47674.01,57627000.0,1164.02,1208.7718234736285,0.03844592315735862,0.0159553160226079
True,56168000.0,2021-08-26,48973.32,1.023636749152507,114042931.9402309,48973.32,56168000.0,1164.05,1146.9101951838265,-0.014724285740452148,0.0259782185520579
False,46843.86,2021-08-27,57088000.0,1.0603871136162428,120929655.42843507,46843.86,57088000.0,1170.71,1218.6869314356247,0.04098105545833275,0.0143488571656489
True,55255000.0,2021-08-28,49069.9,1.0603871136162428,120929655.42843507,49069.9,55255000.0,1170.71,1126.046721106014,-0.038150591430829106,0.0293585461135633
False,48895.35,2021-08-29,57400000.0,1.0404225207573201,125817936.93516655,48895.35,57400000.0,1170.71,1173.9357628077107,0.0027553901544454806,0.02159950047454
True,57428000.0,2021-08-30,48767.84,1.0404225207573201,125817936.93516655,48767.84,57428000.0,1162.33,1177.579322766807,0.013119615571143273,0.0210091660889149
False,46982.91,2021-08-31,57272000.0,1.033095256162348,129981913.78785405,46982.91,57272000.0,1166.07,1218.9964393435826,0.04538873253199416,0.0142987102865686
True,55228000.0,2021-09-02,48810.51,1.033095256162348,129981913.78785405,48810.51,55228000.0,1156.08,1131.477626437421,-0.02128085734774321,0.0284786236755641
