state,enter_price,enter_time,exit_price,ror,fiat_money,비공식환율,seed_fiat,seed_krw,바이낸스USDT,비트코인KRW,달러환율,김치프리미엄,선형회귀예상김프,LSTM달러_예측값_예상김프
True,49620000.0,2022-04-26,40426.08,1.014732393614532,672174764.9824214,1227.42546395792,547264.872631809,684201489.0617403,40426.08,49620000.0,1250.22,0.018232419927756593,-0.009239827846301,-0.0112745529446378
False,38112.64,2022-04-27,50614000.0,1.0805108683382516,726292138.9862163,1328.0108646370338,726292138.9862163,726292138.9862163,38112.64,50614000.0,1260.98,-0.0531577539985042,-0.0074964784680458,-0.0112745529446378
True,48718000.0,2022-04-28,39235.72,1.0805108683382516,726292138.9862163,1241.674678073959,584543.2551849296,740265578.3661948,39235.72,48718000.0,1266.4,0.019524101331365284,-0.0066183229262109,-0.011336893178199
False,39742.06,2022-04-29,49954000.0,1.0109693616031656,734259100.0882927,1256.955477395988,734259100.0882927,734259100.0882927,39742.06,49954000.0,1272.38,0.012122575491607779,-0.0056494354464742,-0.011336893178199
True,48772000.0,2022-05-05,39690.0,1.0109693616031656,734259100.0882927,1228.8233812043336,597136.0100680407,747333630.680455,39690.0,48772000.0,1251.53,0.018143087896947185,-0.009027579920138,-0.00978716876801
False,36552.97,2022-05-06,50631000.0,1.1257272961744995,826575511.433915,1385.1405234649878,826575511.433915,826575511.433915,36552.97,50631000.0,1269.56,-0.09103982755048046,-0.0061063355623367,-0.00978716876801
True,39967000.0,2022-05-16,31328.89,1.1257272961744995,826575511.433915,1275.7234616355702,647509.9546212094,827880327.5804935,31328.89,39967000.0,1278.56,0.0022185414563490324,-0.0046481437032013,-0.006496150308586
False,29874.01,2022-05-17,40902000.0,1.0718555690908917,885969565.2045939,1369.149973505398,885969565.2045939,885969565.2045939,29874.01,40902000.0,1280.64,-0.0691138598711567,-0.0043111393624233,-0.006496150308586
True,37100000.0,2022-05-20,30319.22,1.0718555690908917,885969565.2045939,1223.646254751936,723578.9245989586,914596524.9038377,30319.22,37100000.0,1263.99,0.031917772488756824,-0.0070087943018238,-0.0053815417417805
False,29201.01,2022-05-21,38781000.0,1.083956433055734,960352409.6951113,1328.0705016710037,960352409.6951113,960352409.6951113,29201.01,38781000.0,1263.99,-0.05069700050712722,-0.0070087943018238,-0.0053815417417805
True,38037000.0,2022-05-23,30293.93,1.083956433055734,960352409.6951113,1255.5980686559983,764370.4146642722,971063818.4936382,30293.93,38037000.0,1270.41,0.011659174080810186,-0.0059686174423072,-0.0052420277799974
False,29109.14,2022-05-24,38933000.0,1.0638642461906322,1021684592.4176468,1337.483690689591,1021684592.4176468,1021684592.4176468,29109.14,38933000.0,1258.87,-0.062447822801076525,-0.0078383434483542,-0.0052420277799974
True,37436000.0,2022-05-25,29654.58,1.0638642461906322,1021684592.4176468,1262.4019628671188,808805.7320480744,1020017260.9151086,29654.58,37436000.0,1261.14,-0.0010006524788035431,-0.0074705550572167,-0.00540357442585
False,29542.14,2022-05-26,37827000.0,1.0130069210118329,1034973563.2102298,1280.4421074438073,1034973563.2102298,1034973563.2102298,29542.14,37827000.0,1266.55,-0.010968463498328251,-0.0065940197285586,-0.00540357442585
True,36862000.0,2022-05-29,29031.33,1.0130069210118329,1034973563.2102298,1269.7317002011273,814596.8618210633,1026628278.9844679,29031.33,36862000.0,1260.29,-0.007491688580507194,-0.0076082731772462,-0.0060163955352699
False,29805.84,2022-06-02,39927000.0,1.0536681527158693,1090518682.4574838,1339.5696950664703,1090518682.4574838,1090518682.4574838,29805.84,39927000.0,1247.23,-0.07403581942903092,-0.0097242715861693,-0.0060163955352699
True,37880000.0,2022-06-03,30452.63,1.0536681527158693,1090518682.4574838,1243.8991312080434,876140.4440605467,1087412950.741307,30452.63,37880000.0,1241.14,-0.0022230620301040283,-0.0107109814108509,-0.0073420352861164
False,29700.21,2022-06-04,38393000.0,1.0379089634455032,1131859115.3274028,1292.6844625004335,1131859115.3274028,1131859115.3274028,29700.21,38393000.0,1241.14,-0.041529934173770267,-0.0107109814108509,-0.0073420352861164
True,37974000.0,2022-06-07,31373.1,1.0379089634455032,1131859115.3274028,1210.3999923501342,934522.3813762333,1172638684.1508975,31373.1,37974000.0,1254.8,0.03538413105663496,-0.0084977702113188,-0.008698093590014
False,31125.32,2022-06-08,39532000.0,1.0479936301496318,1186181143.0899155,1270.0913597032898,1186181143.0899155,1186181143.0899155,31125.32,39532000.0,1254.85,-0.012145961432274754,-0.0084896691454347,-0.008698093590014
True,28828000.0,2022-06-16,22583.72,1.0479936301496318,1186181143.0899155,1276.4947493149932,928670.918343992,1187194328.5925925,22583.72,28828000.0,1278.38,0.0014747185383117145,-0.004677307540384,-0.0084039355018938
False,20400.6,2022-06-17,29235000.0,1.121248221270156,1330003496.7937682,1433.046086879798,1330003496.7937682,1330003496.7937682,20400.6,29235000.0,1288.57,-0.11212125602784306,-0.0030263103132074,-0.0084039355018938
True,25096000.0,2022-06-20,20574.0,1.121248221270156,1330003496.7937682,1219.7919704481383,1089680.0513994033,1407321786.3823292,20574.0,25096000.0,1291.5,0.0555230581121654,-0.0025515878523999,-0.0057764489256368
False,20573.9,2022-06-21,26666000.0,1.0612542782114929,1411471901.008632,1296.1081758927571,1411471901.008632,1411471901.008632,20573.9,26666000.0,1292.55,-0.0027528342367857395,-0.0023814654688341,-0.0057764489256368
True,26643000.0,2022-06-22,20723.51,1.0612542782114929,1411471901.008632,1285.6412837400615,1097196.4963943206,1417665649.0611737,20723.51,26643000.0,1292.08,0.0049832179585926895,-0.0024576154881446,-0.0043157057054197
False,19988.0,2022-06-23,26967000.0,1.0481120528902677,1479380711.7630858,1349.1594956974184,1479380711.7630858,1479380711.7630858,19988.0,26967000.0,1297.69,-0.039662396795396626,-0.0015486758959501,-0.0043157057054197
True,26180000.0,2022-06-24,21110.12,1.0481120528902677,1479380711.7630858,1240.1634855699542,1192157.0138648204,1549971020.0062077,21110.12,26180000.0,1300.14,0.04613081239716177,-0.0011517236676299,-0.0030396098267403
False,21237.68,2022-06-25,27419000.0,1.0397536365733986,1538191474.9322112,1291.0543901217081,1538191474.9322112,1538191474.9322112,21237.68,27419000.0,1300.14,0.006988178102582676,-0.0011517236676299,-0.0030396098267403
True,27592000.0,2022-06-26,21491.18,1.0397536365733986,1538191474.9322112,1283.8755247501533,1197346.453768763,1556718018.4029195,21491.18,27592000.0,1300.14,0.012509787599679134,-0.0011517236676299,-0.0021038140935726
False,21038.08,2022-06-27,27837000.0,1.029338597033403,1583319854.775463,1323.1720765393038,1583319854.775463,1583319854.775463,21038.08,27837000.0,1289.29,-0.02627963959954993,-0.0029096549644765,-0.0021038140935726
True,25454000.0,2022-07-05,20236.71,1.029338597033403,1583319854.775463,1257.8131524343632,1258014.382070172,1630462120.0258672,20236.71,25454000.0,1296.06,0.02951009024708484,-0.0018127706437713,-0.0022981724296148
False,20175.84,2022-07-06,26399000.0,1.038976911634566,1645032772.8443003,1308.4461415237236,1645032772.8443003,1645032772.8443003,20175.84,26399000.0,1309.09,0.0004918366775977789,0.0002983671256213,-0.0022981724296148
True,26523000.0,2022-07-07,20564.51,1.038976911634566,1645032772.8443003,1289.7462667479072,1274686.3545995762,1663644148.842091,20564.51,26523000.0,1305.14,0.011794698846172125,-0.0003416170792214,-0.0028403663264564
False,21592.15,2022-07-10,28241000.0,1.0128513461400117,1666173658.4197855,1307.929039025757,1666173658.4197855,1666173658.4197855,21592.15,28241000.0,1297.97,-0.007672780592584472,-0.0015033099269992,-0.0028403663264564
True,25723000.0,2022-07-14,20234.87,1.0128513461400117,1666173658.4197855,1271.2214113557438,1309882.6642422748,1709527865.1025927,20234.87,25723000.0,1305.1,0.025958615159187848,-0.0003480979319287,-0.0032124299285351
False,20588.84,2022-07-15,26604000.0,1.0152205809653048,1691533789.490022,1292.156333236841,1691533789.490022,1691533789.490022,20588.84,26604000.0,1317.57,0.019288285831613572,0.0016723078995622,-0.0032124299285351
True,27140000.0,2022-07-16,20830.04,1.0152205809653048,1691533789.490022,1302.9259665367902,1297460.1578699013,1709494580.2046456,20830.04,27140000.0,1317.57,0.01111442539159957,0.0016723078995622,-0.0027810125698203
False,20799.58,2022-07-18,27856000.0,1.026622176700897,1736566100.9293633,1339.2578119365871,1736566100.9293633,1736566100.9293633,20799.58,27856000.0,1319.15,-0.015243006433375283,0.0019283015814993,-0.0027810125698203
True,27505000.0,2022-07-19,22432.58,1.026622176700897,1736566100.9293633,1226.118440232911,1415441.9663918344,1867251042.0641081,22432.58,27505000.0,1319.2,0.07055909624551915,0.0019364026473834,-0.0017712669212703
False,23398.48,2022-07-20,29322000.0,1.0207974985116677,1772682331.8288543,1253.1583248142615,1772682331.8288543,1772682331.8288543,23398.48,29322000.0,1304.38,0.03926898234083531,-0.0004647532806595,-0.0017712669212703
True,28401000.0,2022-07-28,22954.31,1.0207974985116677,1772682331.8288543,1237.2839784772445,1431840.453393979,1870513413.1002922,22954.31,28401000.0,1306.37,0.05288396206492452,-0.0001423308584729,0.0007124732027271
False,23845.25,2022-07-29,30200000.0,1.022354779974902,1812310255.3222845,1266.499617324205,1812310255.3222845,1812310255.3222845,23845.25,30200000.0,1296.07,0.022815420984819368,-0.0018111504305945,0.0007124732027271
True,30318000.0,2022-08-06,23313.56,1.022354779974902,1812310255.3222845,1300.4448912993125,1392750.810458108,1814489683.3729277,23313.56,30318000.0,1302.81,0.0018153903490819578,-0.0007191267494198,-0.0013481760975584
False,22954.21,2022-08-07,30767000.0,1.0294294704933749,1865645586.5061321,1340.3641423512288,1865645586.5061321,1865645586.5061321,22954.21,30767000.0,1302.81,-0.02882549439383264,-0.0007191267494198,-0.0013481760975584
True,30997000.0,2022-08-11,23954.05,1.0294294704933749,1865645586.5061321,1294.0191742106242,1440858.4007757201,1869571409.3425279,23954.05,30997000.0,1297.54,0.00271346223575053,-0.0015729790936024,-0.0024245735821177
False,23933.09,2022-08-12,31583000.0,1.0185436322470771,1900241432.1656845,1319.6373723576855,1900241432.1656845,1900241432.1656845,23933.09,31583000.0,1307.05,-0.009630367895402392,-3.2156362449353715e-05,-0.0024245735821177
True,31770000.0,2022-08-13,24401.7,1.0185436322470771,1900241432.1656845,1301.9584701065908,1458627.779442366,1906499439.1201444,24401.7,31770000.0,1307.05,0.003895436206272973,-3.2156362449353715e-05,-0.0026772572191662
False,24443.06,2022-08-14,32368000.0,1.0158481759823594,1930356792.7916172,1324.220453576598,1930356792.7916172,1930356792.7916172,24443.06,32368000.0,1307.05,-0.013136799339426908,-3.2156362449353715e-05,-0.0026772572191662
True,27098000.0,2022-08-30,20287.2,1.0158481759823594,1930356792.7916172,1335.7190740959816,1444296.4294556265,1943994108.1186843,20287.2,27098000.0,1345.98,0.007623386606055327,0.0062753335348997,0.0018164016533768
False,19813.03,2022-08-31,27792000.0,1.0488699852979324,2024693300.8751075,1402.7132649574548,2024693300.8751075,2024693300.8751075,19813.03,27792000.0,1350.55,-0.038623719934437695,0.0070157709567051,0.0018164016533768
True,26887000.0,2022-09-10,21361.62,1.0488699852979324,2024693300.8751075,1258.6592215384414,1607626.874394038,2226370305.8108153,21361.62,26887000.0,1384.88,0.09114203285595768,0.0125779627927183,0.0055365432243414
False,21647.21,2022-09-11,29344000.0,1.0756661412966546,2177894030.261513,1355.5557506025027,2177894030.261513,2177894030.261513,21647.21,29344000.0,1384.88,0.021174577867755673,0.0125779627927183,0.0055365432243414
True,29727000.0,2022-09-12,21826.87,1.0756661412966546,2177894030.261513,1361.945162086914,1598126.4970891597,2205510453.5728655,21826.87,29727000.0,1380.06,0.013126123438898185,0.0117970200414924,0.0060715181537814
False,20173.62,2022-09-14,30684000.0,1.1154162779434749,2429258452.9896107,1520.996231712504,2429258452.9896107,2429258452.9896107,20173.62,30684000.0,1392.37,-0.09237934723708796,0.0137915024621542,0.0060715181537814
True,26523000.0,2022-09-23,19401.63,1.1154162779434749,2429258452.9896107,1367.0500880596114,1775924.066186772,2498849475.809421,19401.63,26523000.0,1407.07,0.028442019189086953,0.0161732158320754,0.0088937388479454
False,19288.57,2022-09-24,27571000.0,1.0443312598325882,2536950540.6696043,1429.3957509550994,2536950540.6696043,2536950540.6696043,19288.57,27571000.0,1407.07,-0.015866837438861747,0.0161732158320754,0.0088937388479454
True,28280000.0,2022-10-05,20337.82,1.0443312598325882,2536950540.6696043,1390.512847492996,1823358.2324025962,2582495198.881093,20337.82,28280000.0,1416.34,0.018235135989242757,0.0176751534469849,0.0135142537668277
False,20158.26,2022-10-06,28952000.0,1.031621951061716,2617173866.5126524,1436.2350718762434,2617173866.5126524,2617173866.5126524,20158.26,28952000.0,1417.05,-0.01353874025351498,0.0177901885825389,0.0135142537668277
True,27803000.0,2022-10-26,20079.02,1.031621951061716,2617173866.5126524,1384.6791327465185,1888942.074013706,2696011464.5568023,20079.02,27803000.0,1427.26,0.029833994684557497,0.0194444262360692,0.0130630979712177
False,20295.11,2022-10-28,29116000.0,1.0348121830462382,2708283402.2175217,1434.6312978840715,2708283402.2175217,2708283402.2175217,20295.11,29116000.0,1421.67,-0.009116952516457166,0.0185387270702284,0.0130630979712177
True,28590000.0,2022-10-29,20591.84,1.0348121830462382,2708283402.2175217,1388.4140513912307,1949442.125316535,2771463386.2987585,20591.84,28590000.0,1421.67,0.023392171607172774,0.0185387270702284,0.0130455746695251
False,20627.48,2022-10-31,29091000.0,1.0145277824022778,2747628754.1686387,1410.3031490031744,2747628754.1686387,2747628754.1686387,20627.48,29091000.0,1422.05,0.008260504902658394,0.0186002951709474,0.0130455746695251
True,28685000.0,2022-11-05,21148.52,1.0145277824022778,2747628754.1686387,1356.3596885266675,2024503.178328745,2883013996.1308327,21148.52,28685000.0,1424.06,0.04754035045807925,0.0189259580194877,0.0121501062638418
False,21299.37,2022-11-06,29388000.0,1.016012234714296,2791624430.688135,1379.759119635933,2791624430.688135,2791624430.688135,21299.37,29388000.0,1424.06,0.03110885802850083,0.0189259580194877,0.0121501062638418
True,22924000.0,2022-11-11,17602.45,1.016012234714296,2791624430.688135,1302.3187113157544,2142278.185694954,2892375469.6341853,17602.45,22924000.0,1350.14,0.03541950366943114,0.0069493422164556,0.0103758225224812
False,17069.98,2022-11-12,24779000.0,1.1132838028779366,3107870262.403442,1451.6127142503976,3107870262.403442,3107870262.403442,17069.98,24779000.0,1350.14,-0.07515717944094491,0.0069493422164556,0.0103758225224812
True,22544000.0,2022-12-09,17224.1,1.1132838028779366,3107870262.403442,1308.8637432434787,2373039.5345596247,3124865919.8988047,17224.1,22544000.0,1316.82,0.006042023022524878,0.0015507919113009,-0.001057400046221
False,17128.56,2022-12-10,22918000.0,1.0210205887978965,3173199525.226635,1337.999224686722,3173199525.226635,3173199525.226635,17128.56,22918000.0,1316.82,-0.01608361407536485,0.0015507919113009,-0.001057400046221
True,22824000.0,2022-12-14,17775.82,1.0210205887978965,3173199525.226635,1283.9913995528757,2469857.0611376124,3185053570.3312306,17775.82,22824000.0,1289.57,0.004325938450122302,-0.0028642889955256,-0.002417374392709
False,17804.01,2022-12-15,23182000.0,1.01284749941832,3213967204.281198,1302.0662199133792,3213967204.281198,3213967204.281198,17804.01,23182000.0,1295.91,-0.004750499582053536,-0.0018370738414236,-0.002417374392709
True,21654000.0,2022-12-21,16896.15,1.01284749941832,3213967204.281198,1281.5937358510666,2506269.661089477,3218200621.0185537,16896.15,21654000.0,1284.06,0.0019206767198833852,-0.0037570264559519,-0.003219253336079
False,16824.68,2022-12-22,22017000.0,1.0198456042149748,3277750325.377272,1308.6132990345136,3277750325.377272,3277750325.377272,16824.68,22017000.0,1280.37,-0.022058701027448002,-0.0043548851181974,-0.003219253336079
True,21061000.0,2022-12-30,16633.47,1.0198456042149748,3277750325.377272,1266.181981270294,2587120.1253224667,3262979386.861708,16633.47,21061000.0,1261.24,-0.003918351202224946,-0.0074543529254485,-0.0045197157019879
False,16831.85,2023-01-06,21589000.0,1.0117616712502004,3316302147.144597,1282.6278751295906,3316302147.144597,3316302147.144597,16831.85,21589000.0,1274.58,-0.0063141388767993245,-0.0052929885475745,-0.0045197157019879
True,21575000.0,2023-01-07,16950.31,1.0117616712502004,3316302147.144597,1272.838077887661,2603860.753139476,3318828838.736513,16950.31,21575000.0,1274.58,0.0013666636165160506,-0.0052929885475745,-0.007743864767481
False,22827.38,2023-01-31,29657000.0,1.019461319118631,3380841761.5239797,1299.1854518564987,3380841761.5239797,3380841761.5239797,22827.38,29657000.0,1231.88,-0.05463637030920099,-0.0122112988125836,-0.007743864767481
True,28724000.0,2023-02-01,23125.13,1.019461319118631,3380841761.5239797,1242.1119362356017,2720195.7230474846,3355959867.438143,23125.13,28724000.0,1233.72,-0.006802140060631068,-0.0119131795880493,-0.0105780313693452
False,23489.33,2023-02-03,29599000.0,1.0132525603112852,3425646570.8714876,1260.1040557563795,3425646570.8714876,3425646570.8714876,23489.33,29599000.0,1225.19,-0.028496850085602654,-0.0132952214278742,-0.0105780313693452
True,29225000.0,2023-02-08,23242.42,1.0132525603112852,3425646570.8714876,1257.3991864874656,2722735.222936834,3419238120.3163056,23242.42,29225000.0,1255.81,-0.001265467297971501,-0.0083341286804602,-0.0111674748911797
False,22961.85,2023-02-09,29452000.0,1.018842005363268,3490192621.932509,1282.6492638877094,3490192621.932509,3490192621.932509,22961.85,29452000.0,1260.87,-0.01727320333397553,-0.0075143008129908,-0.0111674748911797
True,28334000.0,2023-02-15,22199.84,1.018842005363268,3490192621.932509,1276.3155049766124,2732923.927679588,3477891661.1257668,22199.84,28334000.0,1272.59,-0.00292749823321925,-0.0056154109697611,-0.0088466658725365
False,23517.72,2023-02-17,31183000.0,1.0376164044891314,3621481119.3441043,1325.9363577761787,3621481119.3441043,3621481119.3441043,23517.72,31183000.0,1289.94,-0.027905451242832058,-0.0028043411079834,-0.0088466658725365
True,30466000.0,2023-02-18,24568.24,1.0376164044891314,3621481119.3441043,1240.0562677668404,2918642.55612069,3764873778.842323,24568.24,30466000.0,1289.94,0.03867135853850534,-0.0028043411079834,-0.0073332143012914
False,24632.05,2023-02-19,31641000.0,1.034618872770608,3746852713.455837,1284.54594725165,3746852713.455837,3746852713.455837,24632.05,31641000.0,1289.94,0.0041816307334838765,-0.0028043411079834,-0.0073332143012914
True,31434000.0,2023-02-21,24843.89,1.034618872770608,3746852713.455837,1265.2607945052084,2959529.3852946814,3836793085.683731,24843.89,31434000.0,1296.42,0.024034807774325984,-0.0017544429694059,-0.0055446112930849
False,24450.67,2023-02-22,31883000.0,1.0293441179383922,3856800801.3772697,1303.9724473807876,3856800801.3772697,3856800801.3772697,24450.67,31883000.0,1306.16,0.0016747968236758837,-0.000176355335186,-0.0055446112930849
True,27722000.0,2023-03-13,21998.05,1.0293441179383922,3856800801.3772697,1260.202608867604,3058604.9729693984,4034605819.843933,21998.05,27722000.0,1319.1,0.0446496786690892,0.0019202005156152,0.0014641160441792
False,24670.41,2023-03-15,31676000.0,1.017621707465495,3924764216.8518267,1283.9673114471952,3924764216.8518267,3924764216.8518267,24670.41,31676000.0,1304.94,0.01607176464266924,-0.0003740213427577,0.0014641160441792
True,32505000.0,2023-03-17,24998.78,1.017621707465495,3924764216.8518267,1300.2634528564993,3016604.2845920557,3927136121.8533216,24998.78,32505000.0,1301.84,0.0012110145206019052,-0.000876287427571,0.0018460290867126
False,26907.49,2023-03-19,36207000.0,1.033617864330157,4056706407.8218064,1345.6104601358209,4056706407.8218064,4056706407.8218064,26907.49,36207000.0,1301.84,-0.03362199666304688,-0.000876287427571,0.0018460290867126
True,35760000.0,2023-03-20,27972.87,1.033617864330157,4056706407.8218064,1278.3815175203688,3171385.3419084935,4151660551.0924087,27972.87,35760000.0,1309.1,0.023465344495936957,0.0002999873387981,0.0022854367545513
False,27717.01,2023-03-21,37228000.0,1.0493846655594432,4257045497.044936,1343.1463206168341,4257045497.044936,4257045497.044936,27717.01,37228000.0,1303.87,-0.030122880821580544,-0.0005473841526772,0.0022854367545513
True,36372000.0,2023-03-24,28295.42,1.0493846655594432,4257045497.044936,1285.4377139480525,3309735.4347924455,4258537291.884396,28295.42,36372000.0,1286.67,0.0009577327923613321,-0.0033341508168026,0.0025691520624303
False,27454.46,2023-03-25,37268000.0,1.0547372713123824,4490064551.405841,1357.4479337783368,4490064551.405841,4490064551.405841,27454.46,37268000.0,1286.67,-0.05500861431317805,-0.0033341508168026,0.0025691520624303
True,36020000.0,2023-03-30,28348.6,1.0547372713123824,4490064551.405841,1270.6094833607303,3531642.3977500363,4616315727.371005,28348.6,36020000.0,1307.13,0.027939467871802792,-1.91946570348156e-05,0.0018417570402503
False,28028.53,2023-03-31,37402000.0,1.0489502878598291,4709854503.706371,1334.4260294778214,4709854503.706371,4709854503.706371,28028.53,37402000.0,1296.97,-0.028879642148871065,-0.001665331244681,0.0018417570402503
True,36814000.0,2023-04-05,28165.47,1.0489502878598291,4709854503.706371,1307.061447936072,3601204.5987912505,4719522674.899885,28165.47,36814000.0,1310.54,0.0026542891204602848,0.0005332980362598,0.0005339768169755
